split,sampleIndex,label,profileKey,careerName,representativeLevel,levelBand,pathKeys,sharedProfile,archetype,peerWeight,peerRelationship,hardTags
train,158,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.19905595704471646,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,159,29,director_of_research,Director of Research,6,high,applied_research,False,typical_fit,0.06106076740346139,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,160,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,typical_fit,0.03228868064319601,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,161,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.2628498179703014,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,162,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.20407288777066424,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,163,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,strong_fit,0.026785325026542788,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,164,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,typical_fit,0.12275983636042875,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,165,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,stretch_fit,0.21887110324709647,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,166,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.134587417069081,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | upper_level_typical
train,167,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.028817816045754514,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,168,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.36402653132854035,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,169,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.023699647362190976,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile
train,170,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,stretch_fit,0.046733424011127234,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,171,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,stretch_fit,0.2252206091489692,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,172,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,strong_fit,0.26177180818073087,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,173,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.2678749504062753,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,174,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.21375577453397424,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,175,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.05347174698179877,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,176,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.02049219777520993,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,177,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,typical_fit,0.05676982604521875,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,178,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.07332454243379169,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,179,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.1947685668659965,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,180,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3252831550920155,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,181,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,typical_fit,0.1279969966273047,cross_path_neighbor,cross_path_neighbor | mixed_signal | upper_level_typical
train,182,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,typical_fit,0.06490063294832737,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,183,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,typical_fit,0.21117048428389634,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,184,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.24116202922711433,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,185,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,stretch_fit,0.06436609904423096,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,186,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.20270696420714296,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,187,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.050864604065893285,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,188,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,strong_fit,0.04335668411198957,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,189,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.05644802814918608,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,190,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,typical_fit,0.19425915306161007,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,191,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.021428466756168763,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,192,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,strong_fit,0.1024518384367019,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,193,29,director_of_research,Director of Research,6,high,applied_research,False,typical_fit,0.05576662789647983,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,194,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,stretch_fit,0.07376889990567007,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,195,12,data_engineer,Data Engineer,3,mid,data_engineering,False,stretch_fit,0.21247423210759964,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,196,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,typical_fit,0.06493256466035593,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | upper_level_typical
train,197,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,strong_fit,0.1303692895495197,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
train,198,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.028846090448614123,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,199,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.2550014450055891,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,200,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.16890167001728015,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,201,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.0410691546765448,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,202,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.20483670089352085,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,203,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.2416119633409938,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,204,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,strong_fit,0.14895474004060938,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,205,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.17805444580754154,shared_foundation,mixed_signal | shared_foundation
train,206,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,typical_fit,0.20708730049482132,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | upper_level_typical
train,207,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.33055237675796484,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,208,0,associate_data_analyst,Associate Data Analyst,1,low,business_intelligence | data_stewardship | data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.3061971938533918,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,209,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,typical_fit,0.1776361843199066,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,210,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.040991769720305105,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile | upper_level_typical
train,211,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,typical_fit,0.1912602361768751,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,212,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.1503837905390207,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,213,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,strong_fit,0.14788459819893796,same_path_adjacent,mixed_signal | same_path_adjacent
train,214,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,typical_fit,0.20185635103165805,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,215,18,data_scientist,Data Scientist,4,mid,data_science,False,stretch_fit,0.24513924456586264,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,216,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,strong_fit,0.03369200887888654,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
train,217,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.20680421496417847,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
